freebase_id,name,aliases
/m/01cssf,Romeo + Juliet,"juliet,+,juliet, romeo +,romeo,romeo + juliet"
/m/0522wp,Uwe Boll,"boll, uwe,uwe,uwe boll,boll"
/m/05k4my,Lady in the Water,"water,water, lady in the,the,lady in the water,lady,in"
/m/01x96,Concord,concord
/m/01_fjr,deputy prime minister,"deputy,prime,minister,deputy prime minister,minister, deputy prime"
/m/01cdjp,Caldecott Medal,"caldecott medal,medal, caldecott,caldecott,medal"
/m/02lx0,Timor-Leste,timor-leste
/m/0kbhf,Since You Went Away,"went,you,since,away, since you went,away,since you went away"
/m/046m59,S. Epatha Merkerson,"s. epatha merkerson,epatha,merkerson, s. epatha,merkerson,s."
/m/06tw8,Sudan,sudan
/m/0s0tr,Pocatello,pocatello
/m/0d810y,Bryan Batt,"batt,bryan,batt, bryan,bryan batt"
/m/02rb84n,The Adventures of Tintin: The Secret of the Unicorn,"tintin:,secret,the,unicorn,the adventures of tintin: the secret of the unicorn,adventures,of,unicorn, the adventures of tintin: the secret of the"
/m/06l3bl,epic film,"film,film, epic,epic,epic film"
/m/02yvhx,74th Academy Awards,"74th,74th academy awards,awards,academy,awards, 74th academy"
/m/02wh0,Friedrich Nietzsche,"friedrich,nietzsche, friedrich,nietzsche,friedrich nietzsche"
/m/054c1,Michael Jordan,"michael jordan,jordan, michael,michael,jordan"
/m/0kb57,The Pride of the Yankees,"yankees, the pride of the,pride,the pride of the yankees,the,of,yankees"
/m/02kth6,Long Island University,"university,long island university,long,island,university, long island"
/m/0880p,Yiddish,yiddish
/m/01gvxh,38th Canadian Parliament,"parliament, 38th canadian,parliament,canadian,38th canadian parliament,38th"
/m/01wvxw1,Ben Harper,"harper,ben harper,harper, ben,ben"
/m/05l0j5,Catherine Tate,"catherine tate,tate,tate, catherine,catherine"
/m/0344gc,M0344Gc,m0344gc
/m/05q96q6,Robin Hood,"robin,robin hood,hood,hood, robin"
/m/01w1sx,Cold War,"cold,war,war, cold,cold war"
/m/04fkg4,Ram Gopal Varma,"varma,ram,ram gopal varma,varma, ram gopal,gopal"
/m/027j79k,Chris Sheridan,"chris sheridan,sheridan, chris,sheridan,chris"
/m/0tz1j,Lawrence,lawrence
/m/047g98,Cagliari Calcio,"calcio, cagliari,calcio,cagliari calcio,cagliari"
/m/09l0x9,2006 NFL Draft,"2006,nfl,draft, 2006 nfl,draft,2006 nfl draft"
/m/05dss7,Very Bad Things,"very bad things,very,things, very bad,things,bad"
/m/016t00,John Mellencamp,"mellencamp, john,mellencamp,john,john mellencamp"
/m/02py7pj,Screen Actors Guild Life Achievement Award,"award, screen actors guild life achievement,achievement,screen actors guild life achievement award,screen,guild,award,life,actors"
/m/09lgt,Pas-de-Calais,pas-de-calais
/m/06lj1m,Joanna Cassidy,"cassidy, joanna,cassidy,joanna cassidy,joanna"
/m/016z7s,The Madness of King George,"madness,king,the madness of king george,the,george, the madness of king,george,of"
/m/03mck3c,Philadelphia Union,"philadelphia union,philadelphia,union,union, philadelphia"
/m/017t44,Kansai region,"kansai,region, kansai,region,kansai region"
/m/01f7v_,Wong Kar-wai,"wong kar-wai,kar-wai, wong,wong,kar-wai"
/m/010xjr,Richard Harris,"richard harris,richard,harris, richard,harris"
/m/02twdq,Morning Musume,"morning,morning musume,musume,musume, morning"
/m/02rk3gn,Panserraikos F.C.,"panserraikos,panserraikos f.c.,f.c., panserraikos,f.c."
/m/01j12w,Wollongong,wollongong
/m/0ddbjy4,Dredd,dredd
/m/01yjl,Chicago Cubs,"cubs, chicago,cubs,chicago cubs,chicago"
/m/048rn,King Kong,"kong,kong, king,king kong,king"
/m/09d5h,CBS,cbs
/m/0fsb_6,Michigan Wolverines football,"wolverines,football,michigan wolverines football,michigan,football, michigan wolverines"
/m/09gmmt6,Let Me In,"let,in, let me,me,let me in,in"
/m/03bww6,The Surreal Life,"the surreal life,life, the surreal,the,life,surreal"
/m/0k_mt,Rainer Werner Fassbinder,"fassbinder, rainer werner,fassbinder,rainer werner fassbinder,werner,rainer"
/m/049ql1,Vivendi,vivendi
/m/03wbqc4,The Taking of Pelham 123,"123,the,pelham,123, the taking of pelham,taking,of,the taking of pelham 123"
/m/03gt0c5,Marit Allen,"marit allen,marit,allen,allen, marit"
/m/025s0s0,magnesium,magnesium
/m/02t0n9,Larry Fine,"fine,larry fine,larry,fine, larry"
/m/04hqbbz,A. K. Hangal,"hangal,hangal, a. k.,a.,k.,a. k. hangal"
/m/05th8t,Molly Parker,"molly parker,molly,parker, molly,parker"
/m/03vhvp,The Black Keys,"black,the black keys,the,keys, the black,keys"
/m/023fxp,Sri Lanka national cricket team,"sri,cricket,team, sri lanka national cricket,sri lanka national cricket team,team,national,lanka"
/m/028qdb,Roy Bittan,"roy bittan,bittan,roy,bittan, roy"
/m/02xfj0,George Lopez,"george lopez,lopez,lopez, george,george"
/m/0k5px,Yankee Doodle Dandy,"yankee,dandy,doodle,yankee doodle dandy,dandy, yankee doodle"
/m/0ck6r,Swansea,swansea
/m/097ns,liver cirrhosis,"cirrhosis,cirrhosis, liver,liver cirrhosis,liver"
/m/031296,Julie Bowen,"julie bowen,bowen, julie,bowen,julie"
/m/01qkqwg,Jake Shimabukuro,"shimabukuro,jake shimabukuro,jake,shimabukuro, jake"
/m/012gq6,Bob Newhart,"newhart, bob,bob,bob newhart,newhart"
/m/02xyl,Frank Herbert,"herbert, frank,herbert,frank herbert,frank"
/m/02r96rf,visual effects supervisor,"visual effects supervisor,effects,supervisor, visual effects,visual,supervisor"
/m/0jmk7,Los Angeles Lakers,"los angeles lakers,los,angeles,lakers, los angeles,lakers"
/m/0bt4r4,Paul Lieberstein,"lieberstein, paul,paul lieberstein,paul,lieberstein"
/m/0_g_6,Greensburg,greensburg
/m/08s6r6,art punk,"art punk,punk,punk, art,art"
/m/037w7r,Geraldine Chaplin,"geraldine,chaplin, geraldine,geraldine chaplin,chaplin"
/m/01yhvv,Elisha Cuthbert,"elisha cuthbert,elisha,cuthbert,cuthbert, elisha"
/m/0bc71w,Tony Geiss,"tony geiss,geiss, tony,geiss,tony"
/m/071t0,shooting sport,"shooting sport,sport, shooting,shooting,sport"
/m/016ckq,Motown,motown
/m/03s2dj,Callum Keith Rennie,"callum keith rennie,rennie,callum,rennie, callum keith,keith"
/m/0jhjl,Peking University,"peking university,university,peking,university, peking"
/m/0fy34l,A Simple Plan,"a simple plan,plan, a simple,a,plan,simple"
/m/01f9y_,jazz rap,"jazz,rap,rap, jazz,jazz rap"
/m/01cmp9,Chicago,chicago
/m/02189,Chinese Communist Party,"communist,party,chinese communist party,party, chinese communist,chinese"
/m/0b2ds,Monterey,monterey
/m/01l_yg,Christopher Lloyd,"christopher,lloyd,christopher lloyd,lloyd, christopher"
/m/04v7k2,Vijay,vijay
/m/0cn_b8,The Cat in the Hat,"hat,hat, the cat in the,cat,the,in,the cat in the hat"
/m/075k5,Spanish Civil War,"war,war, spanish civil,spanish civil war,civil,spanish"
/m/0rj4g,Hollywood,hollywood
/m/02v1m7,Grammy Award for Best Music Video,"music,video, grammy award for best music,for,grammy,grammy award for best music video,award,video,best"
/m/0tnkg,Lewiston,lewiston
/m/02gl58,Battlestar Galactica,"battlestar galactica,galactica,galactica, battlestar,battlestar"
/m/0brddh,Revathi,revathi
/m/05sxr_,Tarzan,tarzan
/m/0xbm,Arsenal F.C.,"arsenal,arsenal f.c.,f.c., arsenal,f.c."
/m/017jv5,United Artists,"artists, united,united,united artists,artists"
/m/0hkt6,Ancient Greece,"greece,greece, ancient,ancient greece,ancient"
/m/023zl,City University of New York,"university,new,city university of new york,york,of,york, city university of new,city"
/m/07j8r,The Crying Game,"game,crying,the,the crying game,game, the crying"
/m/0ckrnn,Death on the Nile,"death on the nile,the,death,on,nile,nile, death on the"
/m/01sv6k,Mangaluru,mangaluru
/m/03k3r,horse,horse
/m/05zbm4,Joseph Gordon-Levitt,"gordon-levitt,joseph gordon-levitt,joseph,gordon-levitt, joseph"
/m/0cz_ym,American Gangster,"gangster, american,american gangster,american,gangster"
/m/03fw4y,Yash Chopra,"chopra,yash,chopra, yash,yash chopra"
/m/02_pft,Lee J. Cobb,"cobb, lee j.,j.,cobb,lee,lee j. cobb"
/m/07147,San Diego Padres,"padres,padres, san diego,diego,san diego padres,san"
/m/02mjk5,New York Shipbuilding Corporation,"shipbuilding,new york shipbuilding corporation,corporation,new,corporation, new york shipbuilding,york"
/m/01t8gz,Burnley,burnley
/m/03m5y9p,W.,w.
/m/01gc7,Braveheart,braveheart
/m/025s0zp,manganese,manganese
/m/01q9b9,Maya Angelou,"angelou,angelou, maya,maya,maya angelou"
/m/0163t3,Sharon Osbourne,"sharon osbourne,osbourne, sharon,osbourne,sharon"
/m/06mkj,Spain,spain
/m/08vlns,Latin pop,"pop, latin,pop,latin,latin pop"
/m/01f53,Liberal Democrats,"democrats, liberal,liberal,liberal democrats,democrats"
/m/07bzp,The Doors,"the doors,doors,the,doors, the"
/m/016gp5,Reading F.C.,"f.c., reading,reading f.c.,reading,f.c."
/m/01lvcs1,Marcus Miller,"marcus miller,marcus,miller, marcus,miller"
/m/02pqs8l,True Blood,"true blood,blood, true,blood,true"
/m/025txrl,Q2264873,q2264873
/m/027kmrb,Steve Tisch,"steve tisch,steve,tisch,tisch, steve"
/m/0cjyzs,Primetime Emmy Award for Outstanding Comedy Series,"primetime emmy award for outstanding comedy series,outstanding,for,primetime,award,comedy,series, primetime emmy award for outstanding comedy,emmy,series"
/m/07tlfx,The Assassination of Jesse James by the Coward Robert Ford,"ford,jesse,robert,the assassination of jesse james by the coward robert ford,the,ford, the assassination of jesse james by the coward robert,of,by,assassination,coward,james"
/m/0l3h,Antigua and Barbuda,"barbuda, antigua and,and,barbuda,antigua,antigua and barbuda"
/m/019n9w,Pomona College,"pomona,college,college, pomona,pomona college"
/m/04t_mf,Christian,christian
/m/016wvy,John Cale,"cale,john,john cale,cale, john"
/m/041r51,monounsaturated fat,"monounsaturated fat,fat, monounsaturated,monounsaturated,fat"
/m/0gp5l6,Sapporo,sapporo
/m/0g701n,S.C. Olhanense,"olhanense,olhanense, s.c.,s.c. olhanense,s.c."
/m/02bm8,M02Bm8,m02bm8
/m/02dpl9,M02Dpl9,m02dpl9
/m/014nq4,Star Trek: Insurrection,"trek:,star trek: insurrection,insurrection,star,insurrection, star trek:"
/m/01wxyx1,Colin Farrell,"farrell, colin,farrell,colin,colin farrell"
/m/047csmy,Transformers: Revenge of the Fallen,"transformers:,fallen, transformers: revenge of the,the,fallen,revenge,of,transformers: revenge of the fallen"
/m/07ghq,The Terminator,"terminator, the,the terminator,the,terminator"
/m/01q32bd,Robin Thicke,"robin,thicke,robin thicke,thicke, robin"
/m/08cn4_,Judy Greer,"greer,greer, judy,judy greer,judy"
/m/0myhb,Warren County,"county, warren,county,warren county,warren"
/m/03k50,Hindi,hindi
/m/046chh,Jon Polito,"jon polito,jon,polito, jon,polito"
/m/0mcf4,Blue Note,"blue,blue note,note, blue,note"
/m/02f77l,MTV Video Music Award for Best Rock Video,"mtv,music,for,rock,video, mtv video music award for best rock,award,video,mtv video music award for best rock video,best"
/m/01hmnh,fantasy,fantasy
/m/0168t,British Virgin Islands,"islands,british,british virgin islands,virgin,islands, british virgin"
/m/0fcgd,Pennine Alps,"alps, pennine,pennine alps,alps,pennine"
/m/0170k0,Batman: The Animated Series,"batman: the animated series,animated,the,batman:,series, batman: the animated,series"
/m/03lsq,Houston Texans,"houston,texans, houston,texans,houston texans"
/m/012v9y,William Holden,"william,holden, william,holden,william holden"
/m/0c4hnm,38th Academy Awards,"awards,academy,awards, 38th academy,38th academy awards,38th"
/m/0jdtt,Marseille,marseille
/m/02ch1w,Madeline Kahn,"kahn, madeline,madeline,kahn,madeline kahn"
/m/0kvnn,Elliott Smith,"elliott,elliott smith,smith,smith, elliott"
/m/0b_6zk,1996 NCAA Division I men's basketball tournament,"tournament,ncaa,i,division,1996,basketball,1996 ncaa division i men's basketball tournament,tournament, 1996 ncaa division i men's basketball,men's"
/m/04n65n,Ad-Rock,ad-rock
/m/03k7dn,Denison University,"university,denison university,denison,university, denison"
/m/0pzpz,Chattanooga,chattanooga
/m/05hc96,S.C. Beira-Mar,"s.c. beira-mar,beira-mar,beira-mar, s.c.,s.c."
/m/05k2s_,Tom Noonan,"noonan, tom,noonan,tom,tom noonan"
/m/03bnd9,Butler University,"butler university,university,university, butler,butler"
/m/064nh4k,Jenna Ushkowitz,"jenna ushkowitz,ushkowitz,ushkowitz, jenna,jenna"
/m/03mszl,Gillian Welch,"gillian,welch, gillian,welch,gillian welch"
/m/01b65l,The Bold and the Beautiful,"and,bold,the,beautiful,beautiful, the bold and the,the bold and the beautiful"
/m/0r0ls,Lynwood,lynwood
/m/0f_y9,John Denver,"denver,john denver,denver, john,john"
/m/013d7t,Shreveport,shreveport
/m/01ry_x,The Little Mermaid,"the,mermaid,mermaid, the little,little,the little mermaid"
/m/05kfs,Oliver Stone,"stone, oliver,oliver,stone,oliver stone"
/m/01f08r,Dubai,dubai
/m/07348,Sabah,sabah
/m/09d38d,A Star Is Born,"a star is born,born, a star is,a,is,born,star"
/m/02b1mr,Tamworth F.C.,"tamworth,tamworth f.c.,f.c., tamworth,f.c."
/m/04411,John Dewey,"dewey,dewey, john,john,john dewey"
/m/03gyl,Haiti,haiti
/m/01tcf7,Jason Robards,"robards, jason,jason,robards,jason robards"
/m/0bnzd,In the Bedroom,"in the bedroom,bedroom,the,in,bedroom, in the"
/m/01tl50z,Shirley Jones,"shirley jones,jones, shirley,jones,shirley"
/m/0nlqq,Flathead County,"flathead county,county, flathead,county,flathead"
/m/05gh50,polyunsaturated fat,"fat,polyunsaturated fat,fat, polyunsaturated,polyunsaturated"
/m/05swd,propaganda film,"propaganda,propaganda film,film,film, propaganda"
/m/026hxwx,Epic Movie,"movie,movie, epic,epic,epic movie"
/m/0b90_r,Mexico,mexico
/m/04hpck,Treat Williams,"williams,williams, treat,treat,treat williams"
/m/02lt8,Edgar Allan Poe,"allan,edgar allan poe,poe,poe, edgar allan,edgar"
/m/01twdk,Jon Favreau,"jon,favreau, jon,jon favreau,favreau"
/m/0329r5,Uruguay men's national football team,"uruguay,football,team, uruguay men's national football,team,men's,uruguay men's national football team,national"
/m/01wgr,Czech,czech
/m/01tjvv,Durban,durban
/m/0cj36c,Kate Flannery,"flannery,kate flannery,kate,flannery, kate"
/m/01xmxj,Yeovil Town F.C.,"town,yeovil town f.c.,f.c., yeovil town,yeovil,f.c."
/m/023vcd,Happy Gilmore,"gilmore,happy gilmore,happy,gilmore, happy"
/m/02vl_pz,Giuseppe Colucci,"giuseppe,colucci,colucci, giuseppe,giuseppe colucci"
/m/016kv6,Salvador,salvador
/m/026njb5,Red Road,"red,red road,road, red,road"
/m/05q_mg,Dave Wittenberg,"dave,wittenberg, dave,dave wittenberg,wittenberg"
/m/06l6nj,Charles Brackett,"brackett, charles,charles,charles brackett,brackett"
/m/01vksx,Pirates of the Caribbean: The Curse of the Black Pearl,"black,pirates of the caribbean: the curse of the black pearl,caribbean:,the,pearl, pirates of the caribbean: the curse of the black,curse,pearl,of,pirates"
/m/051pnv,Aspyr,aspyr
/m/02ztjwg,Hungarian,hungarian
/m/01_ztw,Mandy Moore,"moore,mandy moore,mandy,moore, mandy"
/m/0pcc0,Sergei Rachmaninoff,"rachmaninoff, sergei,sergei rachmaninoff,rachmaninoff,sergei"
/m/02p72j,Kiel University,"university,kiel,kiel university,university, kiel"
/m/03cfkrw,The End of the Affair,"affair, the end of the,end,the,affair,of,the end of the affair"
/m/05lnk0,Tom DeFalco,"defalco, tom,tom defalco,defalco,tom"
/m/015rmq,Georg Solti,"georg solti,georg,solti, georg,solti"
/m/0n6kf,Don DeLillo,"don,delillo,delillo, don,don delillo"
/m/02fgm7,John Noble,"john noble,noble, john,john,noble"
/m/045qmr,Digimon Adventure,"adventure,digimon adventure,digimon,adventure, digimon"
/m/02k_4g,The Practice,"practice,the practice,the,practice, the"
/m/04nz3,systemic lupus erythematosus,"erythematosus, systemic lupus,erythematosus,lupus,systemic,systemic lupus erythematosus"
/m/09f2j,"University of California, Los Angeles","university,university of california, los angeles,los,angeles,angeles, university of california, los,california,,of"
/m/01yb09,Ricky Jay,"ricky,jay, ricky,jay,ricky jay"
/m/0674hk,Toei Company,"toei,toei company,company,company, toei"
/m/01c83m,colonel,colonel
/m/0ny1p,Zhejiang,zhejiang
/m/0gl5_,Boston University,"university,boston,university, boston,boston university"
/m/05pd94v,52nd Annual Grammy Awards,"annual,grammy,52nd,awards,awards, 52nd annual grammy,52nd annual grammy awards"
/m/0154j,Belgium,belgium
/m/01vq3,Christmas,christmas
/m/0dx97,Christopher Wren,"wren, christopher,wren,christopher wren,christopher"
/m/0m27n,Maricopa County,"county, maricopa,maricopa,county,maricopa county"
/m/02y_3rf,β-carotene,β-carotene
/m/0zm1,Anton Chekhov,"chekhov,chekhov, anton,anton chekhov,anton"
/m/03jb2n,Eintracht Frankfurt,"frankfurt, eintracht,frankfurt,eintracht,eintracht frankfurt"
/m/01xn57g,Asteras Tripoli F.C.,"asteras tripoli f.c.,asteras,f.c., asteras tripoli,tripoli,f.c."
/m/03wh95l,Peter Tolan,"tolan,peter,tolan, peter,peter tolan"
/m/0gpprt,Tom McCarthy,"mccarthy, tom,mccarthy,tom mccarthy,tom"
/m/016y3j,shoegaze,shoegaze
/m/04q00lw,My Name Is Khan,"my,khan,is,name,khan, my name is,my name is khan"
/m/037vqt,James E. Sullivan Award,"award, james e. sullivan,e.,award,sullivan,james e. sullivan award,james"
/m/06hpx2,executive director,"director, executive,executive director,executive,director"
/m/027pfg,Big Fish,"big fish,fish, big,fish,big"
/m/027rfxc,Dorothy Spencer,"dorothy spencer,spencer, dorothy,dorothy,spencer"
/m/0z1l8,Portsmouth,portsmouth
/m/01ps2h8,Q171363,q171363
/m/03tdlh,Lindsay Crouse,"crouse,crouse, lindsay,lindsay,lindsay crouse"
/m/0mvn6,Spartanburg County,"spartanburg,spartanburg county,county, spartanburg,county"
/m/0jdd,Afghanistan,afghanistan
/m/03wjb7,Robyn Hitchcock,"hitchcock, robyn,robyn,hitchcock,robyn hitchcock"
/m/0jrqq,M. Night Shyamalan,"m. night shyamalan,shyamalan, m. night,shyamalan,m.,night"
/m/0lk8j,1932 Summer Olympics,"summer,1932 summer olympics,olympics,olympics, 1932 summer,1932"
/m/02bft,major depressive disorder,"major depressive disorder,disorder, major depressive,depressive,major,disorder"
/m/05mvd62,Ian Bryce,"bryce, ian,ian,ian bryce,bryce"
/m/0jvtp,James Mason,"mason, james,mason,james mason,james"
/m/0n6dc,Yonkers,yonkers
/m/03c5f7l,Ray McKinnon,"mckinnon,ray,ray mckinnon,mckinnon, ray"
/m/03b0q4,Harry Andrews,"harry andrews,harry,andrews, harry,andrews"
/m/0671wk,Order of St. Olav,"olav, order of st.,olav,st.,of,order of st. olav,order"
/m/07619_,strongman,strongman
/m/0165v,Bolivia,bolivia
/m/0227vl,Paris Hilton,"hilton, paris,paris,paris hilton,hilton"
/m/073x6y,Mary Elizabeth Winstead,"winstead,winstead, mary elizabeth,elizabeth,mary elizabeth winstead,mary"
/m/087qxp,Sam Means,"sam,means, sam,means,sam means"
/m/09sr0,JFK,jfk
/m/016zfm,Happy Days,"days, happy,days,happy,happy days"
/m/040db,Jorge Luis Borges,"jorge,luis,jorge luis borges,borges,borges, jorge luis"
/m/0c5_3,Coventry,coventry
/m/0h1wg,L-leucine,l-leucine
/m/02__94,Frank Borzage,"borzage,borzage, frank,frank borzage,frank"
/m/02404v,Christopher Doyle,"doyle,christopher,doyle, christopher,christopher doyle"
/m/0t_2,American English,"english, american,english,american,american english"
/m/0199gx,Birmingham City F.C.,"birmingham,f.c., birmingham city,birmingham city f.c.,city,f.c."
/m/025l5,Chet Atkins,"atkins, chet,chet,chet atkins,atkins"
/m/07bxhl,Bhutan,bhutan
/m/012vd6,Aretha Franklin,"franklin, aretha,aretha,aretha franklin,franklin"
/m/040vgd,Habsburg monarchy,"monarchy,monarchy, habsburg,habsburg monarchy,habsburg"
/m/0vm39,Pontiac,pontiac
/m/06ppq,silent film,"film,silent,silent film,film, silent"
/m/0393g,Guangzhou,guangzhou
/m/0g26h,administration,administration
/m/0279c15,Chicago Film Critics Association Award for Best Actor,"actor,for,film,award,chicago,chicago film critics association award for best actor,actor, chicago film critics association award for best,critics,best,association"
/m/01tm2s,Palmerston North,"palmerston,north, palmerston,north,palmerston north"
/m/02fvv,Dundee,dundee
/m/014v6f,Cuba Gooding Jr.,"cuba,gooding,jr.,cuba gooding jr.,jr., cuba gooding"
/m/0s5cg,Oak Park,"park, oak,oak,oak park,park"
/m/027986c,Los Angeles Film Critics Association Award for Best Actor,"los angeles film critics association award for best actor,actor,for,los,angeles,film,award,association,actor, los angeles film critics association award for best,best,critics"
/m/0b0pf,Harry Turtledove,"turtledove,turtledove, harry,harry turtledove,harry"
/m/01sxq9,Bebe Neuwirth,"bebe,bebe neuwirth,neuwirth, bebe,neuwirth"
/m/0290rb,Bihar,bihar
/m/0b1t1,London,london
/m/0mr_8,Denton County,"denton county,denton,county,county, denton"
/m/01zz8t,Olympia Dukakis,"dukakis,dukakis, olympia,olympia,olympia dukakis"
/m/0f485,City of Westminster,"westminster,westminster, city of,of,city,city of westminster"
/m/015cxv,Los Lobos,"lobos,los lobos,los,lobos, los"
/m/0fm9_,Rockland County,"rockland county,county, rockland,county,rockland"
/m/01wy5m,Christian Bale,"bale, christian,christian,bale,christian bale"
/m/02fqrf,Batman Begins,"begins, batman,batman,batman begins,begins"
/m/032s66,gunshot,gunshot
/m/0bx0lc,Charlie Cox,"cox,cox, charlie,charlie,charlie cox"
/m/02g5h5,Peter MacNicol,"peter macnicol,peter,macnicol,macnicol, peter"
/m/016wtf,sailor,sailor
/m/02bm1v,THQ,thq
/m/049fgvm,Louis C.K.,"c.k., louis,louis,c.k.,louis c.k."
/m/015gm8,Hud,hud
/m/0cnl80,Phyllis Smith,"phyllis,phyllis smith,smith,smith, phyllis"
/m/0162v,Barbados,barbados
/m/04w58,Monaco,monaco
/m/05w6cw,Jesse McCartney,"mccartney,jesse,mccartney, jesse,jesse mccartney"
/m/020vx9,Lomonosov Moscow State University,"university,lomonosov moscow state university,university, lomonosov moscow state,lomonosov,moscow,state"
/m/04mp8x,RC Strasbourg Alsace,"alsace, rc strasbourg,rc,rc strasbourg alsace,alsace,strasbourg"
/m/0jmnl,Seattle SuperSonics,"supersonics, seattle,supersonics,seattle supersonics,seattle"
/m/02mpb,Edgar Rice Burroughs,"burroughs, edgar rice,rice,burroughs,edgar rice burroughs,edgar"
/m/01nxzv,Nathan Lane,"nathan,lane, nathan,nathan lane,lane"
/m/03f4n1,Crown of Aragon,"crown,crown of aragon,aragon, crown of,aragon,of"
/m/09_94,Nordic combined,"nordic combined,combined, nordic,combined,nordic"
/m/01l_pn,Charlie's Angels: Full Throttle,"angels:,charlie's,throttle, charlie's angels: full,full,throttle,charlie's angels: full throttle"
/m/0fc32,Ontario County,"ontario county,county,ontario,county, ontario"
/m/0sw6y,Tress MacNeille,"macneille, tress,macneille,tress macneille,tress"
/m/05fny,nebula,nebula
/m/03cp7b3,William Chang,"william chang,chang, william,william,chang"
/m/02b18l,Southend United F.C.,"united,southend united f.c.,southend,f.c., southend united,f.c."
/m/017fp,biography,biography
/m/02r2j8,Frank Herbert's Dune,"herbert's,frank,frank herbert's dune,dune, frank herbert's,dune"
/m/03hj5lq,The Wrestler,"wrestler,the,wrestler, the,the wrestler"
/m/02qw1zx,2008 NFL Draft,"nfl,draft,draft, 2008 nfl,2008,2008 nfl draft"
/m/013b2h,44th Annual Grammy Awards,"annual,grammy,44th,44th annual grammy awards,awards,awards, 44th annual grammy"
/m/017dpj,Norman Lear,"norman lear,lear,norman,lear, norman"
/m/05zjx,Paul Reubens,"reubens,reubens, paul,paul reubens,paul"
/m/0g14f,Staffordshire,staffordshire
/m/09lhln,Kevin Betsy,"betsy,betsy, kevin,kevin betsy,kevin"
/m/0121sr,Gujarati,gujarati
/m/01l79yc,Rachel Portman,"portman,rachel portman,portman, rachel,rachel"
/m/04qb6g,CBC Television,"cbc,cbc television,television,television, cbc"
/m/0fq9zdn,British Independent Film Award for Best Performance by an Actress in a British Independent Film,"for,film, british independent film award for best performance by an actress in a british independent,independent,film,a,in,award,british,performance,british independent film award for best performance by an actress in a british independent film,actress,by,best,an"
/m/04f4z1k,1997 Major League Baseball draft,"baseball,draft,league,draft, 1997 major league baseball,major,1997,1997 major league baseball draft"
/m/0y62n,Staten Island,"staten,staten island,island,island, staten"
/m/07rn0z,Johnny Lever,"lever, johnny,johnny,lever,johnny lever"
/m/02qw_v,Hobart and William Smith Colleges,"hobart and william smith colleges,and,william,colleges, hobart and william smith,colleges,smith,hobart"
/m/0bthb,Lehigh University,"university,lehigh,lehigh university,university, lehigh"
/m/01c8v0,Mark Knopfler,"mark,knopfler,mark knopfler,knopfler, mark"
/m/0dnw1,Breakfast at Tiffany's,"tiffany's,at,breakfast,breakfast at tiffany's,tiffany's, breakfast at"
/m/01fx4k,Women in Love,"love,women in love,love, women in,women,in"
/m/03x8cz,Fueled by Ramen,"ramen,fueled by ramen,ramen, fueled by,by,fueled"
/m/0sngf,Anderson,anderson
/m/0fkhl,Oswego County,"county, oswego,county,oswego,oswego county"
/m/08966,Zurich,zurich
/m/0f4y3,Columbia County,"columbia county,columbia,county,county, columbia"
/m/0168ql,Gerry Anderson,"anderson,anderson, gerry,gerry anderson,gerry"
/m/06z49,slavery,slavery
/m/0h3lt,Huntington Beach,"huntington beach,beach, huntington,huntington,beach"
/m/048yqf,Elektra,elektra
/m/04f0xq,Merck & Co.,"&,co.,merck,merck & co.,co., merck &"
/m/02mt51,Eternal Sunshine of the Spotless Mind,"mind, eternal sunshine of the spotless,the,eternal,sunshine,of,eternal sunshine of the spotless mind,mind,spotless"
/m/04gm78f,medical novel,"novel,medical,novel, medical,medical novel"
/m/0c66m,Bari,bari
/m/02ljhg,Tombstone,tombstone
/m/02630g,Gannett,gannett
/m/027g8gr,ASAP,asap
/m/0c3mz,Third Battle of Ypres,"third battle of ypres,ypres,ypres, third battle of,third,of,battle"
/m/01l1ls,Carol Burnett,"carol,carol burnett,burnett, carol,burnett"
/m/025twgt,From Russia with Love,"love,from,with,russia,love, from russia with,from russia with love"
/m/023p33,Cinderella,cinderella
/m/02kc008,glycine,glycine
/m/02bqxb,The Fly,"the fly,fly, the,the,fly"
/m/0q9mp,tragicomedy,tragicomedy
/m/0m593,Jack Warner,"warner, jack,jack,warner,jack warner"
/m/01t4p0,Southport,southport
/m/02m4t,existentialism,existentialism
/m/03m7d,Hezbollah,hezbollah
/m/02vk52z,World Bank,"world,bank, world,bank,world bank"
/m/0164r9,Robert Shaw,"shaw,shaw, robert,robert shaw,robert"
/m/04lyk,Los Angeles International Airport,"los,angeles,airport,airport, los angeles international,los angeles international airport,international"
/m/0gtt5fb,The Great Gatsby,"great,the great gatsby,the,gatsby,gatsby, the great"
/m/025t8bv,CBS Records,"cbs records,cbs,records, cbs,records"
/m/08141d,Mona Marshall,"marshall,marshall, mona,mona marshall,mona"
/m/09hyvp,FC Metalurh Zaporizhzhia,"fc metalurh zaporizhzhia,zaporizhzhia,zaporizhzhia, fc metalurh,fc,metalurh"
/m/0jj85,Indian River County,"county, indian river,indian river county,river,county,indian"
/m/04vr_f,The Departed,"departed, the,the,the departed,departed"
/m/03d1y3,Richard Brooks,"richard,richard brooks,brooks,brooks, richard"
/m/0gp8sg,Vijayakumar,vijayakumar
/m/0835q,William Henry Harrison,"william henry harrison,harrison, william henry,william,harrison,henry"
/m/06f0dc,110th United States Congress,"110th united states congress,110th,congress, 110th united states,united,congress,states"
